1,4
4,1
1,5
5,1
1,6
6,1
1,30
30,1
1,35
35,1
1,36
36,1
1,38
38,1
1,40
40,1
1,44
44,1
2,4
4,2
2,5
5,2
2,10
10,2
2,35
35,2
3,5
5,3
3,36
36,3
4,5
5,4
4,30
30,4
4,35
35,4
4,36
36,4
4,37
37,4
4,38
38,4
4,40
40,4
5,12
12,5
5,30
30,5
5,35
35,5
5,36
36,5
5,38
38,5
5,40
40,5
6,28
28,6
6,29
29,6
6,30
30,6
6,35
35,6
7,8
8,7
8,31
31,8
11,0
0,11
11,12
12,11
11,14
14,11
11,44
44,11
12,0
0,12
12,14
14,12
12,15
15,12
12,33
33,12
12,36
36,12
12,44
44,12
13,0
0,13
13,14
14,13
13,17
17,13
13,29
29,13
13,30
30,13
13,33
33,13
13,34
34,13
13,36
36,13
13,41
41,13
13,44
44,13
14,0
0,14
14,29
29,14
14,41
41,14
14,44
44,14
16,18
18,16
16,32
32,16
16,38
38,16
16,42
42,16
17,0
0,17
17,18
18,17
17,19
19,17
17,20
20,17
17,21
21,17
17,23
23,17
17,24
24,17
17,27
27,17
17,30
30,17
17,31
31,17
17,33
33,17
17,34
34,17
17,41
41,17
17,44
44,17
17,45
45,17
18,20
20,18
18,23
23,18
18,28
28,18
18,30
30,18
18,34
34,18
18,41
41,18
18,42
42,18
18,44
44,18
19,20
20,19
19,21
21,19
19,24
24,19
19,26
26,19
19,27
27,19
19,31
31,19
19,45
45,19
20,23
23,20
20,27
27,20
20,31
31,20
20,41
41,20
20,43
43,20
21,24
24,21
21,26
26,21
21,27
27,21
21,31
31,21
22,24
24,22
22,43
43,22
23,27
27,23
23,28
28,23
23,30
30,23
23,31
31,23
23,34
34,23
24,31
31,24
26,27
27,26
26,31
31,26
26,45
45,26
27,28
28,27
27,30
30,27
27,31
31,27
27,34
34,27
28,29
29,28
28,30
30,28
28,34
34,28
28,37
37,28
28,42
42,28
29,30
30,29
29,34
34,29
29,37
37,29
29,41
41,29
30,33
33,30
30,34
34,30
30,35
35,30
30,36
36,30
30,37
37,30
30,40
40,30
30,41
41,30
30,44
44,30
32,38
38,32
32,42
42,32
33,36
36,33
33,46
46,33
33,47
47,33
34,41
41,34
34,45
45,34
35,37
37,35
35,40
40,35
36,0
0,36
36,40
40,36
36,41
41,36
36,44
44,36
40,41
41,40
41,0
0,41
41,44
44,41
44,0
0,44
51,63
63,51
51,71
71,51
52,59
59,52
52,64
64,52
52,90
90,52
53,64
64,53
55,60
60,55
55,177
177,55
58,81
81,58
59,72
72,59
59,90
90,59
60,67
67,60
61,62
62,61
65,95
95,65
65,176
176,65
65,185
185,65
67,93
93,67
67,168
168,67
67,171
171,67
67,180
180,67
69,155
155,69
69,160
160,69
72,77
77,72
72,79
79,72
72,182
182,72
80,95
95,80
80,151
151,80
81,183
183,81
82,166
166,82
83,88
88,83
83,173
173,83
84,149
149,84
86,168
168,86
86,181
181,86
87,186
186,87
88,173
173,88
92,164
164,92
92,184
184,92
92,189
189,92
93,168
168,93
95,176
176,95
97,101
101,97
97,104
104,97
97,107
107,97
97,108
108,97
97,109
109,97
97,110
110,97
97,112
112,97
97,113
113,97
97,114
114,97
97,119
119,97
97,126
126,97
98,99
99,98
98,128
128,98
98,135
135,98
99,128
128,99
99,135
135,99
100,104
104,100
100,108
108,100
100,118
118,100
100,127
127,100
100,134
134,100
101,104
104,101
101,105
105,101
101,107
107,101
101,108
108,101
101,111
111,101
101,119
119,101
101,127
127,101
101,138
138,101
101,139
139,101
102,107
107,102
103,120
120,103
104,105
105,104
104,107
107,104
104,108
108,104
104,110
110,104
104,111
111,104
104,114
114,104
104,119
119,104
104,120
120,104
104,127
127,104
104,139
139,104
104,140
140,104
105,130
130,105
105,138
138,105
105,139
139,105
107,108
108,107
107,110
110,107
107,111
111,107
107,112
112,107
107,113
113,107
107,114
114,107
107,119
119,107
107,126
126,107
107,139
139,107
108,110
110,108
108,111
111,108
108,112
112,108
108,119
119,108
108,126
126,108
108,127
127,108
108,139
139,108
109,110
110,109
110,114
114,110
110,119
119,110
111,112
112,111
111,119
119,111
111,121
121,111
111,126
126,111
111,127
127,111
111,139
139,111
112,113
113,112
112,114
114,112
112,119
119,112
112,126
126,112
112,127
127,112
112,141
141,112
113,114
114,113
113,119
119,113
113,126
126,113
114,115
115,114
114,119
119,114
114,122
122,114
114,141
141,114
115,119
119,115
118,123
123,118
118,134
134,118
119,122
122,119
119,127
127,119
119,130
130,119
119,139
139,119
119,141
141,119
120,140
140,120
121,139
139,121
122,127
127,122
122,130
130,122
122,138
138,122
122,140
140,122
122,141
141,122
124,129
129,124
124,131
131,124
124,133
133,124
125,127
127,125
125,131
131,125
125,132
132,125
125,133
133,125
125,137
137,125
126,127
127,126
127,130
130,127
127,131
131,127
127,134
134,127
127,137
137,127
127,138
138,127
127,139
139,127
128,130
130,128
128,133
133,128
128,135
135,128
128,136
136,128
129,131
131,129
129,133
133,129
130,138
138,130
130,141
141,130
131,132
132,131
131,133
133,131
131,134
134,131
131,137
137,131
131,138
138,131
132,133
133,132
132,145
145,132
133,135
135,133
135,136
136,135
136,141
141,136
138,139
139,138
142,144
144,142
146,157
157,146
146,175
175,146
147,184
184,147
152,155
155,152
157,160
160,157
157,189
189,157
162,180
180,162
162,193
193,162
168,180
180,168
171,180
180,171
186,189
189,186
213,266
266,213
215,219
219,215
224,230
230,224
242,243
243,242
242,245
245,242
242,248
248,242
243,245
245,243
243,248
248,243
245,248
248,245
253,254
254,253
257,258
258,257
265,266
266,265
266,267
267,266
269,278
278,269
277,278
278,277
277,279
279,277
278,279
279,278
278,280
280,278
284,285
285,284
287,293
293,287
289,291
291,289
