7,28
28,7
10,150
150,10
10,190
190,10
19,185
185,19
25,182
182,25
27,97
97,27
33,167
167,33
41,67
67,41
42,107
107,42
42,182
182,42
43,65
65,43
44,71
71,44
46,138
138,46
55,161
161,55
64,158
158,64
67,169
169,67
69,86
86,69
72,160
160,72
76,107
107,76
77,134
134,77
78,106
106,78
89,142
142,89
89,148
148,89
99,111
111,99
99,131
131,99
110,128
128,110
110,150
150,110
111,169
169,111
112,185
185,112
115,172
172,115
132,134
134,132
143,178
178,143
150,190
190,150
158,178
178,158
160,181
181,160
367,368
368,367
367,389
389,367
368,389
389,368
376,377
377,376
