75,106
106,75
78,79
79,78
78,80
80,78
79,128
128,79
82,107
107,82
82,127
127,82
94,105
105,94
94,121
121,94
95,101
101,95
96,108
108,96
96,110
110,96
96,121
121,96
97,98
98,97
105,108
108,105
106,107
107,106
108,121
121,108
112,138
138,112
124,141
141,124
152,365
365,152
172,232
232,172
172,364
364,172
179,196
196,179
179,371
371,179
179,388
388,179
187,380
380,187
194,369
369,194
196,388
388,196
216,372
372,216
224,226
226,224
239,424
424,239
253,271
271,253
253,445
445,253
254,325
325,254
254,470
470,254
254,515
515,254
255,454
454,255
261,453
453,261
268,485
485,268
271,445
445,271
272,465
465,272
284,474
474,284
284,515
515,284
285,518
518,285
291,517
517,291
291,521
521,291
293,447
447,293
303,472
472,303
309,503
503,309
325,470
470,325
325,515
515,325
363,384
384,363
364,408
408,364
446,477
477,446
446,483
483,446
446,484
484,446
446,518
518,446
470,515
515,470
474,476
476,474
483,484
484,483
483,518
518,483
501,520
520,501
503,522
522,503
514,516
516,514
578,607
607,578
674,692
692,674
680,684
684,680
686,688
688,686
690,691
691,690
690,693
693,690
690,700
700,690
691,693
693,691
691,700
700,691
