1,120
120,1
2,99
99,2
6,54
54,6
14,106
106,14
23,30
30,23
24,75
75,24
24,113
113,24
28,48
48,28
43,327
327,43
49,344
344,49
51,77
77,51
51,130
130,51
78,140
140,78
79,132
132,79
91,115
115,91
91,152
152,91
115,139
139,115
166,221
221,166
198,240
240,198
214,244
244,214
215,227
227,215
223,231
231,223
232,250
250,232
273,312
312,273
277,303
303,277
279,302
302,279
291,310
310,291
294,343
343,294
315,329
329,315
316,322
322,316
319,320
320,319
319,322
322,319
326,349
349,326
326,351
351,326
349,351
351,349
349,359
359,349
354,369
369,354
456,471
471,456
459,470
470,459
576,587
587,576
628,647
647,628
632,643
643,632
635,645
645,635
635,650
650,635
645,650
650,645
