5,44
44,5
7,10
10,7
15,39
39,15
17,61
61,17
18,19
19,18
18,54
54,18
19,54
54,19
23,76
76,23
30,35
35,30
32,33
33,32
32,34
34,32
33,66
66,33
35,74
74,35
36,47
47,36
37,39
39,37
38,66
66,38
43,45
45,43
43,53
53,43
46,51
51,46
48,54
54,48
49,55
55,49
56,58
58,56
58,69
69,58
58,95
95,58
65,67
67,65
66,81
81,66
68,72
72,68
71,85
85,71
73,93
93,73
80,88
88,80
81,95
95,81
82,92
92,82
83,91
91,83
83,94
94,83
84,92
92,84
122,126
126,122
123,127
127,123
123,141
141,123
126,143
143,126
127,141
141,127
128,130
130,128
128,131
131,128
128,135
135,128
128,136
136,128
128,141
141,128
129,138
138,129
130,131
131,130
130,141
141,130
131,141
141,131
132,138
138,132
134,137
137,134
135,136
136,135
135,140
140,135
136,140
140,136
146,153
153,146
146,156
156,146
147,148
148,147
149,159
159,149
152,154
154,152
153,156
156,153
156,159
159,156
158,159
159,158
