1,2
2,1
1,14
14,1
1,40
40,1
2,9
9,2
2,11
11,2
2,14
14,2
2,17
17,2
2,25
25,2
3,4
4,3
3,5
5,3
3,6
6,3
3,14
14,3
3,29
29,3
4,5
5,4
4,14
14,4
4,29
29,4
5,29
29,5
6,8
8,6
6,14
14,6
7,29
29,7
7,30
30,7
9,11
11,9
9,13
13,9
9,14
14,9
9,16
16,9
9,17
17,9
9,22
22,9
9,25
25,9
9,26
26,9
9,31
31,9
9,34
34,9
9,47
47,9
9,48
48,9
10,46
46,10
11,13
13,11
11,14
14,11
11,16
16,11
11,17
17,11
11,20
20,11
11,21
21,11
11,22
22,11
11,26
26,11
11,31
31,11
11,34
34,11
11,41
41,11
11,52
52,11
13,16
16,13
13,17
17,13
13,20
20,13
13,21
21,13
13,22
22,13
13,26
26,13
13,34
34,13
13,41
41,13
14,16
16,14
14,17
17,14
14,22
22,14
15,23
23,15
15,27
27,15
16,17
17,16
16,21
21,16
16,22
22,16
16,25
25,16
16,26
26,16
16,33
33,16
16,34
34,16
16,41
41,16
17,21
21,17
17,22
22,17
17,25
25,17
17,26
26,17
17,33
33,17
17,34
34,17
17,36
36,17
17,42
42,17
17,52
52,17
20,21
21,20
20,22
22,20
20,26
26,20
20,31
31,20
20,34
34,20
20,35
35,20
20,36
36,20
20,41
41,20
20,52
52,20
21,22
22,21
21,25
25,21
21,26
26,21
21,34
34,21
21,36
36,21
21,40
40,21
21,41
41,21
21,52
52,21
22,26
26,22
22,31
31,22
22,34
34,22
22,40
40,22
22,41
41,22
22,42
42,22
22,52
52,22
23,24
24,23
23,35
35,23
24,35
35,24
25,33
33,25
25,34
34,25
25,36
36,25
25,52
52,25
26,34
34,26
26,36
36,26
26,41
41,26
26,52
52,26
29,30
30,29
31,47
47,31
31,48
48,31
32,34
34,32
32,36
36,32
33,34
34,33
34,36
36,34
34,40
40,34
34,41
41,34
34,42
42,34
34,52
52,34
35,41
41,35
36,52
52,36
40,41
41,40
40,44
44,40
40,52
52,40
41,52
52,41
47,48
48,47
47,49
49,47
60,84
84,60
66,73
73,66
67,100
100,67
68,84
84,68
69,92
92,69
69,93
93,69
71,75
75,71
75,82
82,75
77,79
79,77
79,80
80,79
79,86
86,79
79,87
87,79
83,92
92,83
107,114
114,107
115,157
157,115
142,160
160,142
