1,6
6,1
1,8
8,1
1,40
40,1
3,53
53,3
4,43
43,4
4,44
44,4
6,34
34,6
6,40
40,6
7,25
25,7
7,32
32,7
7,37
37,7
8,13
13,8
8,23
23,8
8,32
32,8
9,25
25,9
11,12
12,11
11,18
18,11
11,24
24,11
11,27
27,11
11,43
43,11
11,46
46,11
11,53
53,11
12,24
24,12
12,40
40,12
13,15
15,13
15,17
17,15
17,46
46,17
18,24
24,18
18,46
46,18
18,53
53,18
21,47
47,21
22,23
23,22
22,24
24,22
22,29
29,22
22,30
30,22
22,37
37,22
22,49
49,22
22,50
50,22
23,29
29,23
23,30
30,23
23,32
32,23
23,37
37,23
23,39
39,23
23,42
42,23
24,29
29,24
24,40
40,24
24,42
42,24
24,43
43,24
24,46
46,24
25,32
32,25
25,37
37,25
25,52
52,25
27,46
46,27
29,30
30,29
29,39
39,29
29,40
40,29
30,32
32,30
30,34
34,30
30,37
37,30
30,49
49,30
30,50
50,30
31,35
35,31
31,36
36,31
32,37
37,32
34,50
50,34
35,38
38,35
36,49
49,36
37,49
49,37
38,49
49,38
39,42
42,39
40,43
43,40
40,44
44,40
42,43
43,42
42,46
46,42
43,44
44,43
43,46
46,43
44,46
46,44
65,163
163,65
65,173
173,65
68,79
79,68
69,73
73,69
70,73
73,70
70,76
76,70
70,163
163,70
71,75
75,71
71,83
83,71
73,74
74,73
76,85
85,76
76,167
167,76
77,78
78,77
79,87
87,79
82,83
83,82
83,84
84,83
85,163
163,85
85,167
167,85
85,170
170,85
86,88
88,86
86,105
105,86
88,105
105,88
88,107
107,88
88,166
166,88
89,107
107,89
91,92
92,91
91,94
94,91
91,105
105,91
92,94
94,92
92,99
99,92
92,100
100,92
94,100
100,94
94,106
106,94
96,102
102,96
97,98
98,97
99,100
100,99
101,104
104,101
101,166
166,101
101,174
174,101
102,103
103,102
104,166
166,104
104,174
174,104
105,107
107,105
108,171
171,108
111,122
122,111
120,133
133,120
120,143
143,120
123,124
124,123
125,132
132,125
129,147
147,129
134,141
141,134
136,153
153,136
137,139
139,137
137,143
143,137
137,146
146,137
139,143
143,139
143,145
145,143
144,146
146,144
146,153
153,146
148,149
149,148
148,150
150,148
158,160
160,158
163,173
173,163
166,174
174,166
166,175
175,166
166,181
181,166
174,175
175,174
175,181
181,175
176,177
177,176
176,178
178,176
177,181
181,177
179,181
181,179
180,181
181,180
180,185
185,180
181,185
185,181
184,186
186,184
198,203
203,198
215,217
217,215
217,225
225,217
237,239
239,237
237,249
249,237
239,249
249,239
245,251
251,245
