1.80875,9.933125,-1.3431250000000001
1.8571875000000002,9.32875,0.13874999999999998
2.4231249999999998,9.9840625,0.18281250000000004
1.9428124999999998,9.74625,0.37406249999999985
2.1218749999999997,9.8271875,-1.02125
1.69875,10.6140625,-0.563125
1.32,9.9090625,0.6974999999999999
4.561562500000001,9.7575,-0.3384375
1.8559375,8.7784375,-0.9503125000000001
2.818125,10.0084375,-1.3925
1.9784375,10.0290625,-1.0156250000000002
2.3871874999999996,10.34,-1.5121875
2.584375,10.283750000000001,-1.3821875000000001
2.3865625,10.0153125,-0.7390624999999998
2.6340624999999998,10.563437500000001,-0.8321875000000001
2.175625,9.3896875,-0.6687500000000002
2.3334374999999996,9.7609375,-1.1803125
1.9403125,10.17875,-1.6518750000000002
2.3074999999999997,10.0659375,-0.5321875
2.5471874999999997,10.729062500000001,-1.0396875
2.1503125,9.640625,-1.005
2.4434375,9.816875,-1.4615624999999999
2.9690625,10.2890625,-0.8174999999999999
1.660625,9.5659375,-1.1424999999999996
2.5684375,10.665,-1.1424999999999998
2.04,9.734375,-0.6875000000000001
2.7203125,10.296875,-1.4509375000000002
1.6178124999999999,9.758125,-1.464375
2.2296875,10.129375,-1.0440625000000001
2.145,10.2978125,-1.1865625
2.3734375,9.821874999999999,-0.36687499999999995
2.51625,10.674999999999999,-1.5478125000000003
1.6834375,9.82,-0.6671875
2.419375,10.634375,-1.2315625000000001
1.9665625,9.5590625,-0.7887500000000001
2.9496875,10.054375,-0.8931250000000001
1.955,10.174375000000001,-0.649375
2.23375,10.355625,-1.5174999999999996
2.1040625,9.98125,-0.9275
2.57625,10.681875,-0.8459375
2.24,10.289687500000001,-1.4809375
2.0778125000000003,10.073437499999999,-0.6171875000000001
2.6796875,10.603750000000002,-1.3312499999999998
1.70875,9.960625,-0.7599999999999998
2.925625,10.911875,-1.2825
1.8475000000000001,9.7403125,-0.9343750000000002
3.0828125,10.5721875,-0.6646875000000001
1.9290625,9.907812500000002,-0.7281249999999999
2.4709375,10.1453125,-1.61625
1.8821875000000001,10.129999999999999,-1.1562500000000002
2.150625,10.248125,-0.45062499999999994
2.3068750000000002,10.5159375,-1.2840625
1.8406250000000002,9.8575,-0.38375000000000026
2.6168750000000003,10.5240625,-0.8971874999999999
1.7665625,9.8903125,-0.8503124999999999
2.7199999999999998,10.1909375,-1.083125
1.4440625,10.0821875,-0.5296875
2.6656250000000004,10.388124999999999,-1.5740625
1.9071875,10.036249999999999,-1.0787499999999999
2.239375,9.8740625,-0.8453124999999999
2.2271875000000003,10.452187499999999,-1.4521875
