2,4
4,2
2,8
8,2
2,9
9,2
3,4
4,3
6,11
11,6
8,9
9,8
9,10
10,9
12,14
14,12
12,16
16,12
12,17
17,12
12,21
21,12
12,25
25,12
12,52
52,12
12,54
54,12
13,14
14,13
13,15
15,13
13,16
16,13
13,22
22,13
13,57
57,13
13,59
59,13
14,15
15,14
14,16
16,14
14,25
25,14
14,52
52,14
14,57
57,14
14,59
59,14
15,16
16,15
15,59
59,15
16,20
20,16
16,21
21,16
16,22
22,16
16,25
25,16
16,26
26,16
16,55
55,16
16,56
56,16
16,59
59,16
16,74
74,16
16,78
78,16
17,21
21,17
17,25
25,17
17,31
31,17
17,54
54,17
17,65
65,17
18,21
21,18
18,26
26,18
18,27
27,18
18,34
34,18
18,36
36,18
18,38
38,18
18,41
41,18
18,56
56,18
18,67
67,18
18,70
70,18
18,74
74,18
18,76
76,18
18,78
78,18
18,79
79,18
18,80
80,18
18,81
81,18
19,20
20,19
19,30
30,19
19,55
55,19
19,78
78,19
20,22
22,20
20,23
23,20
20,24
24,20
20,26
26,20
20,55
55,20
20,56
56,20
20,69
69,20
20,74
74,20
20,78
78,20
21,25
25,21
21,26
26,21
21,29
29,21
21,31
31,21
21,41
41,21
21,52
52,21
21,54
54,21
21,55
55,21
21,56
56,21
21,57
57,21
21,59
59,21
21,60
60,21
21,69
69,21
21,70
70,21
21,74
74,21
21,76
76,21
21,79
79,21
21,80
80,21
22,23
23,22
22,24
24,22
22,33
33,22
22,35
35,22
22,55
55,22
22,56
56,22
22,57
57,22
22,59
59,22
22,69
69,22
22,74
74,22
22,75
75,22
22,77
77,22
22,78
78,22
23,24
24,23
23,33
33,23
23,40
40,23
23,56
56,23
23,69
69,23
23,72
72,23
23,73
73,23
23,77
77,23
23,79
79,23
24,26
26,24
24,33
33,24
24,56
56,24
24,69
69,24
24,72
72,24
24,73
73,24
24,75
75,24
24,78
78,24
24,79
79,24
25,29
29,25
25,37
37,25
25,52
52,25
25,54
54,25
25,57
57,25
25,58
58,25
25,59
59,25
25,74
74,25
25,76
76,25
25,80
80,25
26,27
27,26
26,55
55,26
26,56
56,26
26,67
67,26
26,74
74,26
26,78
78,26
26,79
79,26
26,80
80,26
27,31
31,27
27,32
32,27
27,74
74,27
29,58
58,29
29,59
59,29
29,65
65,29
29,74
74,29
30,55
55,30
30,74
74,30
31,32
32,31
33,35
35,33
33,37
37,33
33,40
40,33
33,57
57,33
33,69
69,33
33,72
72,33
33,73
73,33
33,75
75,33
33,77
77,33
33,84
84,33
33,88
88,33
33,90
90,33
33,94
94,33
34,36
36,34
34,38
38,34
34,41
41,34
34,46
46,34
34,67
67,34
34,68
68,34
34,70
70,34
34,79
79,34
34,81
81,34
35,59
59,35
35,69
69,35
35,74
74,35
35,80
80,35
36,38
38,36
36,39
39,36
36,41
41,36
36,62
62,36
36,64
64,36
36,67
67,36
36,68
68,36
36,70
70,36
36,71
71,36
36,72
72,36
36,79
79,36
36,80
80,36
36,81
81,36
36,83
83,36
36,85
85,36
37,40
40,37
37,41
41,37
37,44
44,37
37,45
45,37
37,57
57,37
37,59
59,37
37,60
60,37
37,62
62,37
37,63
63,37
37,69
69,37
37,72
72,37
37,75
75,37
37,76
76,37
37,79
79,37
37,80
80,37
37,84
84,37
37,88
88,37
37,91
91,37
37,92
92,37
37,94
94,37
38,41
41,38
38,46
46,38
38,56
56,38
38,67
67,38
38,70
70,38
38,72
72,38
38,76
76,38
38,79
79,38
38,80
80,38
38,81
81,38
39,41
41,39
39,62
62,39
39,63
63,39
39,83
83,39
39,85
85,39
39,87
87,39
39,92
92,39
40,41
41,40
40,44
44,40
40,57
57,40
40,63
63,40
40,69
69,40
40,72
72,40
40,75
75,40
40,82
82,40
40,84
84,40
40,86
86,40
40,88
88,40
40,90
90,40
40,91
91,40
40,92
92,40
40,94
94,40
41,44
44,41
41,46
46,41
41,56
56,41
41,60
60,41
41,62
62,41
41,67
67,41
41,70
70,41
41,72
72,41
41,76
76,41
41,79
79,41
41,80
80,41
41,81
81,41
41,92
92,41
41,93
93,41
42,46
46,42
42,51
51,42
42,62
62,42
42,64
64,42
42,70
70,42
42,81
81,42
42,93
93,42
44,60
60,44
44,62
62,44
44,63
63,44
44,72
72,44
44,80
80,44
44,82
82,44
44,84
84,44
44,85
85,44
44,86
86,44
44,88
88,44
44,91
91,44
44,92
92,44
44,94
94,44
45,57
57,45
45,59
59,45
45,91
91,45
46,54
54,46
46,60
60,46
46,62
62,46
46,64
64,46
46,65
65,46
46,70
70,46
46,79
79,46
46,80
80,46
46,81
81,46
46,92
92,46
46,93
93,46
50,52
52,50
50,53
53,50
51,62
62,51
51,93
93,51
52,53
53,52
52,54
54,52
52,57
57,52
52,59
59,52
54,58
58,54
54,59
59,54
54,60
60,54
54,70
70,54
54,76
76,54
55,56
56,55
55,74
74,55
55,78
78,55
56,67
67,56
56,69
69,56
56,72
72,56
56,74
74,56
56,76
76,56
56,78
78,56
56,79
79,56
56,80
80,56
57,59
59,57
57,60
60,57
57,61
61,57
57,69
69,57
57,91
91,57
59,69
69,59
59,74
74,59
59,76
76,59
60,62
62,60
60,64
64,60
60,69
69,60
60,70
70,60
60,79
79,60
60,80
80,60
60,88
88,60
60,92
92,60
60,94
94,60
61,91
91,61
62,63
63,62
62,64
64,62
62,70
70,62
62,72
72,62
62,79
79,62
62,80
80,62
62,81
81,62
62,85
85,62
62,87
87,62
62,88
88,62
62,92
92,62
62,93
93,62
62,94
94,62
63,72
72,63
63,82
82,63
63,83
83,63
63,84
84,63
63,85
85,63
63,86
86,63
63,87
87,63
63,88
88,63
63,92
92,63
63,94
94,63
64,70
70,64
64,80
80,64
64,81
81,64
64,93
93,64
65,70
70,65
65,80
80,65
66,71
71,66
66,83
83,66
66,85
85,66
67,68
68,67
67,69
69,67
67,70
70,67
67,71
71,67
67,72
72,67
67,73
73,67
67,79
79,67
67,80
80,67
67,81
81,67
67,83
83,67
67,85
85,67
68,71
71,68
68,81
81,68
69,72
72,69
69,73
73,69
69,74
74,69
69,76
76,69
69,77
77,69
69,79
79,69
69,80
80,69
69,84
84,69
69,94
94,69
70,76
76,70
70,79
79,70
70,80
80,70
70,81
81,70
70,92
92,70
70,93
93,70
71,72
72,71
71,83
83,71
71,85
85,71
72,73
73,72
72,77
77,72
72,79
79,72
72,80
80,72
72,82
82,72
72,84
84,72
72,85
85,72
72,88
88,72
72,90
90,72
72,92
92,72
72,94
94,72
73,77
77,73
74,76
76,74
74,78
78,74
74,79
79,74
74,80
80,74
75,78
78,75
75,84
84,75
75,90
90,75
76,78
78,76
76,79
79,76
76,80
80,76
77,84
84,77
78,79
79,78
79,80
80,79
79,81
81,79
