3,34
34,3
5,42
42,5
16,18
18,16
16,34
34,16
18,34
34,18
18,63
63,18
22,60
60,22
34,41
41,34
70,76
76,70
80,99
99,80
113,146
146,113
125,172
172,125
134,155
155,134
144,182
182,144
177,179
179,177
224,269
269,224
232,262
262,232
242,255
255,242
273,278
278,273
275,277
277,275
310,311
311,310
310,383
383,310
339,354
354,339
343,346
346,343
348,382
382,348
351,394
394,351
354,371
371,354
357,372
372,357
362,364
364,362
368,376
376,368
371,401
401,371
380,389
389,380
387,390
390,387
396,398
398,396
403,408
408,403
