2,36
36,2
4,9
9,4
4,27
27,4
4,54
54,4
4,60
60,4
4,201
201,4
4,208
208,4
5,7
7,5
7,12
12,7
7,22
22,7
7,25
25,7
7,32
32,7
7,53
53,7
7,81
81,7
9,142
142,9
9,201
201,9
9,535
535,9
10,27
27,10
10,41
41,10
10,45
45,10
10,60
60,10
10,70
70,10
10,78
78,10
10,205
205,10
10,208
208,10
10,210
210,10
11,16
16,11
11,47
47,11
12,18
18,12
12,22
22,12
12,25
25,12
12,46
46,12
12,81
81,12
12,933
933,12
14,59
59,14
15,26
26,15
16,59
59,16
17,157
157,17
17,186
186,17
18,22
22,18
18,25
25,18
18,46
46,18
20,66
66,20
20,114
114,20
22,23
23,22
22,25
25,22
22,32
32,22
22,81
81,22
22,198
198,22
22,208
208,22
23,63
63,23
23,198
198,23
24,31
31,24
24,63
63,24
24,69
69,24
24,75
75,24
24,123
123,24
24,128
128,24
24,142
142,24
24,167
167,24
24,170
170,24
25,43
43,25
25,46
46,25
25,81
81,25
26,60
60,26
26,65
65,26
26,68
68,26
27,41
41,27
27,45
45,27
27,54
54,27
27,60
60,27
27,62
62,27
27,63
63,27
27,70
70,27
27,75
75,27
27,77
77,27
27,78
78,27
27,205
205,27
27,208
208,27
27,210
210,27
28,41
41,28
28,51
51,28
28,54
54,28
28,208
208,28
30,83
83,30
31,40
40,31
31,66
66,31
31,67
67,31
31,69
69,31
31,107
107,31
31,120
120,31
31,121
121,31
31,123
123,31
31,142
142,31
31,143
143,31
31,170
170,31
31,187
187,31
31,190
190,31
32,81
81,32
35,106
106,35
35,154
154,35
35,169
169,35
35,173
173,35
36,91
91,36
36,200
200,36
37,82
82,37
37,107
107,37
37,118
118,37
37,156
156,37
37,187
187,37
37,190
190,37
38,189
189,38
40,67
67,40
40,77
77,40
41,51
51,41
41,54
54,41
41,62
62,41
41,63
63,41
41,70
70,41
41,77
77,41
41,208
208,41
41,210
210,41
43,83
83,43
44,923
923,44
45,70
70,45
45,205
205,45
45,206
206,45
46,933
933,46
47,84
84,47
47,87
87,47
51,54
54,51
51,208
208,51
52,159
159,52
53,58
58,53
53,60
60,53
53,65
65,53
53,68
68,53
53,77
77,53
53,81
81,53
53,93
93,53
53,101
101,53
54,60
60,54
54,63
63,54
54,70
70,54
54,77
77,54
54,137
137,54
54,201
201,54
54,208
208,54
55,62
62,55
55,63
63,55
55,75
75,55
55,76
76,55
55,87
87,55
55,103
103,55
55,205
205,55
57,94
94,57
57,172
172,57
58,93
93,58
58,98
98,58
58,101
101,58
58,134
134,58
59,61
61,59
59,194
194,59
60,70
70,60
60,142
142,60
60,208
208,60
61,66
66,61
61,194
194,61
62,63
63,62
62,70
70,62
62,75
75,62
62,76
76,62
62,77
77,62
62,103
103,62
62,205
205,62
63,70
70,63
63,75
75,63
63,76
76,63
63,77
77,63
63,103
103,63
63,120
120,63
63,123
123,63
63,167
167,63
63,198
198,63
64,130
130,64
64,137
137,64
65,81
81,65
65,101
101,65
65,108
108,65
66,67
67,66
66,114
114,66
66,120
120,66
66,190
190,66
66,194
194,66
66,200
200,66
67,82
82,67
67,140
140,67
67,143
143,67
67,146
146,67
67,190
190,67
68,73
73,68
68,78
78,68
68,81
81,68
68,88
88,68
68,101
101,68
68,210
210,68
69,79
79,69
69,121
121,69
69,123
123,69
69,138
138,69
69,142
142,69
69,170
170,69
69,185
185,69
69,187
187,69
70,75
75,70
70,77
77,70
70,123
123,70
70,201
201,70
70,202
202,70
70,205
205,70
70,208
208,70
70,210
210,70
72,90
90,72
72,119
119,72
72,199
199,72
72,552
552,72
73,88
88,73
74,79
79,74
74,531
531,74
74,533
533,74
74,551
551,74
75,77
77,75
75,103
103,75
75,123
123,75
75,205
205,75
76,103
103,76
76,198
198,76
76,205
205,76
77,202
202,77
77,534
534,77
78,90
90,78
78,210
210,78
79,102
102,79
79,138
138,79
79,141
141,79
79,171
171,79
79,187
187,79
79,533
533,79
80,136
136,80
81,90
90,81
81,101
101,81
81,933
933,81
82,107
107,82
82,121
121,82
82,156
156,82
82,190
190,82
83,163
163,83
84,87
87,84
84,102
102,84
84,204
204,84
84,474
474,84
84,482
482,84
84,486
486,84
87,204
204,87
87,486
486,87
87,545
545,87
87,548
548,87
87,551
551,87
90,101
101,90
91,105
105,91
92,204
204,92
92,524
524,92
92,545
545,92
93,98
98,93
93,101
101,93
93,122
122,93
93,134
134,93
94,111
111,94
94,129
129,94
94,196
196,94
95,536
536,95
96,105
105,96
97,547
547,97
99,166
166,99
99,469
469,99
101,108
108,101
101,134
134,101
102,187
187,102
103,205
205,103
103,548
548,103
106,111
111,106
106,131
131,106
106,173
173,106
107,120
120,107
107,187
187,107
107,190
190,107
108,116
116,108
108,139
139,108
108,143
143,108
108,146
146,108
108,179
179,108
110,128
128,110
110,141
141,110
110,152
152,110
110,153
153,110
111,129
129,111
111,131
131,111
112,158
158,112
114,120
120,114
114,200
200,114
115,193
193,115
116,134
134,116
116,139
139,116
116,146
146,116
116,147
147,116
119,123
123,119
119,124
124,119
119,138
138,119
119,142
142,119
120,123
123,120
120,200
200,120
121,143
143,121
121,156
156,121
121,185
185,121
121,187
187,121
123,124
124,123
123,138
138,123
123,142
142,123
123,167
167,123
123,170
170,123
123,205
205,123
124,552
552,124
125,149
149,125
125,154
154,125
125,157
157,125
125,169
169,125
125,172
172,125
126,129
129,126
126,138
138,126
126,152
152,126
126,170
170,126
126,193
193,126
126,196
196,126
126,535
535,126
127,130
130,127
127,133
133,127
127,191
191,127
128,142
142,128
128,155
155,128
129,193
193,129
129,196
196,129
130,133
133,130
130,137
137,130
130,143
143,130
130,149
149,130
130,202
202,130
131,173
173,131
132,174
174,132
