1,3
3,1
2,3
3,2
11,13
13,11
14,43
43,14
15,30
30,15
15,34
34,15
15,35
35,15
19,39
39,19
21,41
41,21
33,36
36,33
34,35
35,34
34,51
51,34
35,50
50,35
54,83
83,54
55,66
66,55
55,68
68,55
55,85
85,55
55,91
91,55
56,57
57,56
56,59
59,56
56,62
62,56
56,63
63,56
56,64
64,56
56,68
68,56
56,72
72,56
56,87
87,56
56,89
89,56
56,93
93,56
57,58
58,57
57,62
62,57
57,67
67,57
57,68
68,57
57,72
72,57
57,73
73,57
57,83
83,57
57,85
85,57
58,67
67,58
58,68
68,58
58,74
74,58
58,79
79,58
58,84
84,58
58,85
85,58
58,91
91,58
59,60
60,59
59,62
62,59
59,70
70,59
59,87
87,59
59,89
89,59
59,93
93,59
60,63
63,60
60,69
69,60
60,70
70,60
60,82
82,60
60,86
86,60
60,87
87,60
60,88
88,60
60,89
89,60
60,90
90,60
60,96
96,60
61,62
62,61
61,64
64,61
61,65
65,61
61,74
74,61
61,76
76,61
61,84
84,61
61,89
89,61
61,90
90,61
61,92
92,61
62,63
63,62
62,64
64,62
62,68
68,62
62,72
72,62
62,87
87,62
62,89
89,62
62,90
90,62
63,64
64,63
63,69
69,63
63,70
70,63
63,71
71,63
63,76
76,63
63,82
82,63
63,87
87,63
63,89
89,63
63,90
90,63
63,95
95,63
64,65
65,64
64,70
70,64
64,71
71,64
64,76
76,64
64,89
89,64
65,74
74,65
65,76
76,65
65,84
84,65
65,90
90,65
65,92
92,65
66,85
85,66
66,91
91,66
67,68
68,67
67,72
72,67
67,73
73,67
67,83
83,67
68,72
72,68
68,83
83,68
68,85
85,68
68,91
91,68
69,76
76,69
69,82
82,69
69,86
86,69
69,87
87,69
69,88
88,69
69,89
89,69
69,90
90,69
69,92
92,69
69,95
95,69
69,96
96,69
70,82
82,70
70,87
87,70
70,89
89,70
71,74
74,71
71,77
77,71
71,79
79,71
71,84
84,71
71,89
89,71
72,73
73,72
74,75
75,74
74,76
76,74
74,79
79,74
74,84
84,74
74,90
90,74
74,91
91,74
74,92
92,74
75,78
78,75
75,84
84,75
75,91
91,75
76,84
84,76
76,89
89,76
76,90
90,76
76,92
92,76
76,95
95,76
76,96
96,76
77,79
79,77
78,79
79,78
78,84
84,78
78,91
91,78
79,84
84,79
79,91
91,79
79,92
92,79
80,92
92,80
80,93
93,80
80,95
95,80
80,96
96,80
82,86
86,82
82,88
88,82
82,89
89,82
82,96
96,82
84,85
85,84
84,90
90,84
84,91
91,84
84,92
92,84
85,91
91,85
86,95
95,86
86,96
96,86
87,89
89,87
87,90
90,87
87,95
95,87
88,89
89,88
89,90
90,89
89,92
92,89
89,95
95,89
89,96
96,89
90,92
92,90
90,95
95,90
90,96
96,90
91,92
92,91
92,95
95,92
92,96
96,92
93,94
94,93
93,96
96,93
95,96
96,95
104,110
110,104
106,108
108,106
106,109
109,106
107,108
108,107
107,110
110,107
108,109
109,108
108,110
110,108
111,112
112,111
111,114
114,111
112,114
114,112
112,119
119,112
112,132
132,112
117,131
131,117
117,132
132,117
117,133
133,117
118,119
119,118
118,132
132,118
119,122
122,119
119,133
133,119
122,124
124,122
123,133
133,123
127,130
130,127
128,130
130,128
130,131
131,130
131,133
133,131
131,143
143,131
132,133
133,132
137,138
138,137
156,158
158,156
157,158
158,157
176,177
177,176
181,182
182,181
