-9.657440625,-0.9349756250000001,-0.4716475,0.014259615625,0.035975790625000004,2.0062437500000003,-9.6340375,0.36551056249999997,0.7500600000000001,-0.6430584375,-0.14397093749999998,0.6119231250000001,0.5271378125,-0.8427281249999999,-2.31873125,-9.505103125,0.33398937500000003,0.426165,-1.00501875,0.4216046875,0.6407034375,0.672683125,-0.7159343875
-9.71875,-0.9156034375,-0.48174656250000003,-0.0030089062499999986,0.04578739375,2.031040625,-9.613471875,0.44165499999999996,0.7497100000000001,-0.6373690625,-0.1429278125,0.6934088749999999,0.6238006250000001,-0.9264928125,-2.330196875,-9.5190375,0.377564315625,0.42977781249999997,-1.0059859375,0.4231540625,0.5320087499999999,0.46302341875,-0.8062609125
-9.724790625,-0.88186125,-0.484301875,-0.023940665625,0.012559175,2.05130625,-9.63985,0.4333765625,0.74942125,-0.644700625,-0.14304843750000001,0.37966503125,0.40904874999999996,-0.8098468750000001,-2.3112375,-9.519934375,0.31892490625000003,0.42996531250000003,-1.0098234375000001,0.4143978125,0.525942363125,0.41749081250000003,-0.828495625
-9.714434375,-0.8950075,-0.45357675,0.0002616875000000015,0.020015375,2.014034375,-9.628575,0.38473999999999997,0.7483778125,-0.642236875,-0.1456278125,0.24247225,0.502163125,-0.749410625,-2.2855125000000003,-9.508959375,0.3849040625,0.431923125,-1.0071424999999998,0.41547812500000003,0.68876153125,0.42937578125000003,-0.611004621875
-9.702415625,-0.9592128125000001,-0.36626281250000003,0.015698187500000006,0.05088962499999999,2.008934375,-9.635781249999999,0.34494125000000003,0.7519724999999999,-0.6389540625,-0.1454446875,0.6726771874999999,0.58387,-0.7994106249999999,-2.3196499999999998,-9.501262500000001,0.3113946875,0.432414375,-1.0101490625,0.42126718750000003,0.652800625,0.76033684375,-0.44581275
-9.692484375,-0.871035625,-0.3981296875,-0.018707303124999998,0.054552653125,2.04061875,-9.648134375000001,0.4087678125,0.7524937500000001,-0.6462240625,-0.1460590625,0.621504375,0.561445625,-0.974034375,-2.363828125,-9.475043750000001,0.3380955125,0.4286146875,-1.0094375,0.41554375,0.5807156250000001,0.84532265625,-0.527075603125
-9.699496875,-0.8998396874999999,-0.4290121875,-0.086211375,-0.0311358625,2.0216125000000003,-9.615215625000001,0.4219428125,0.7542328125,-0.641535,-0.1359290625,0.6815596875000001,0.5665778125,-0.9076428125,-2.367640625,-9.49641875,0.3575353125,0.42757218750000003,-1.006621875,0.4207275,0.6156575,0.412293765625,-0.691272315625
-9.711400000000001,-0.9514475,-0.48891937499999993,-0.02250140625,-0.0047099093750000015,2.051984375,-9.630434375,0.4462240625,0.7539425,-0.6396578125,-0.13623593750000002,0.8262953125,0.61673875,-0.8434059375,-2.33234375,-9.47876875,0.341817,0.4305134375,-1.008733125,0.4241653125,0.44345841562500005,0.584671003125,-0.640031996875
-9.676825,-0.943893125,-0.4833053125,0.0028781875000000005,0.11093663749999999,2.02080625,-9.617862500000001,0.4663984375,0.752029375,-0.64036125,-0.1368484375,0.25385696874999997,0.37016873968749997,-0.75282625,-2.392575,-9.47671875,0.35917203125,0.42683843750000006,-1.0138525,0.4166209375,0.5572493749999999,0.742794375,-0.5942040875
-9.72524375,-0.87512875,-0.46330125,0.017530062500000006,0.09249061250000001,2.0381,-9.6399875,0.4202184375,0.753421875,-0.6434684375,-0.13862750000000001,0.5293915312499999,0.550897278125,-0.72407,-2.3954218750000003,-9.482521875,0.341628109375,0.42512343750000003,-1.0124646875,0.42059500000000005,0.49382718749999993,0.5721615625,-0.7065839062499999
