4,5
5,4
21,65
65,21
21,83
83,21
22,23
23,22
22,24
24,22
43,57
57,43
45,80
80,45
50,72
72,50
50,101
101,50
51,95
95,51
61,70
70,61
62,79
79,62
63,76
76,63
68,72
72,68
68,83
83,68
68,101
101,68
72,101
101,72
74,82
82,74
93,101
101,93
114,120
120,114
116,193
193,116
117,165
165,117
118,148
148,118
118,168
168,118
118,175
175,118
118,205
205,118
118,208
208,118
119,157
157,119
119,162
162,119
120,189
189,120
121,143
143,121
121,161
161,121
129,131
131,129
129,133
133,129
129,171
171,129
130,188
188,130
131,133
133,131
131,194
194,131
132,161
161,132
132,175
175,132
135,153
153,135
137,191
191,137
143,189
189,143
148,166
166,148
148,168
168,148
148,205
205,148
148,208
208,148
153,184
184,153
161,175
175,161
163,217
217,163
166,168
168,166
166,205
205,166
166,208
208,166
168,205
205,168
168,208
208,168
173,192
192,173
195,201
201,195
205,208
208,205
208,216
216,208
208,217
217,208
211,216
216,211
227,234
234,227
232,242
242,232
238,262
262,238
247,249
249,247
251,254
254,251
259,263
263,259
267,291
291,267
268,292
292,268
269,296
296,269
272,297
297,272
273,286
286,273
278,304
304,278
284,287
287,284
288,295
295,288
288,312
312,288
295,312
312,295
321,324
324,321
331,351
351,331
334,351
351,334
345,350
350,345
350,352
352,350
386,388
388,386
386,394
394,386
387,393
393,387
388,394
394,388
405,427
427,405
405,435
435,405
407,415
415,407
408,411
411,408
408,437
437,408
408,443
443,408
409,438
438,409
410,423
423,410
411,437
437,411
416,434
434,416
428,430
430,428
428,439
439,428
429,435
435,429
430,439
439,430
432,436
436,432
435,437
437,435
437,443
443,437
508,509
509,508
