1,51
51,1
3,8
8,3
8,19
19,8
8,55
55,8
8,70
70,8
20,26
26,20
21,30
30,21
21,31
31,21
21,37
37,21
21,38
38,21
21,60
60,21
21,63
63,21
21,65
65,21
25,62
62,25
25,245
245,25
28,31
31,28
28,46
46,28
28,63
63,28
29,84
84,29
29,92
92,29
30,31
31,30
30,38
38,30
31,46
46,31
32,37
37,32
32,67
67,32
33,48
48,33
35,39
39,35
37,65
65,37
38,41
41,38
38,65
65,38
43,61
61,43
45,46
46,45
45,82
82,45
62,70
70,62
62,291
291,62
65,70
70,65
66,96
96,66
70,291
291,70
73,241
241,73
76,95
95,76
79,295
295,79
83,87
87,83
83,268
268,83
84,92
92,84
87,268
268,87
91,292
292,91
108,153
153,108
121,315
315,121
159,180
180,159
220,261
261,220
222,223
223,222
225,226
226,225
225,233
233,225
226,233
233,226
233,234
234,233
235,240
240,235
257,264
264,257
261,289
289,261
263,285
285,263
269,282
282,269
271,272
272,271
279,282
282,279
284,290
290,284
331,377
377,331
472,518
518,472
571,575
575,571
